"id","ts","temperature","humidity","pm25","pm10","latitude","longitude","room_id"
"359","2025-03-31 18:55:28","32","68","18","18","13.744800","100.512700","1"
"360","2025-03-31 19:05:33","32","69","36","40","13.744800","100.512700","1"
"361","2025-03-31 19:15:38","31","68","29","32","13.744800","100.512700","1"
"362","2025-03-31 19:25:43","31","68","20","23","13.744800","100.512700","1"
"363","2025-03-31 19:35:48","31","68","19","21","13.744800","100.512700","1"
"364","2025-03-31 19:45:52","31","68","18","19","13.744800","100.512700","1"
"365","2025-03-31 19:55:57","31","68","20","22","13.744800","100.512700","1"
"366","2025-03-31 20:06:02","31","68","18","19","13.744800","100.512700","1"
"367","2025-03-31 20:16:08","31","68","17","18","13.744800","100.512700","1"
"368","2025-03-31 20:26:13","31","68","18","20","13.744800","100.512700","1"
"369","2025-03-31 20:36:17","31","68","14","15","13.744800","100.512700","1"
"370","2025-03-31 20:46:22","31","67","16","18","13.744800","100.512700","1"
"371","2025-03-31 20:56:27","31","67","15","17","13.744800","100.512700","1"
"372","2025-03-31 21:06:32","31","67","19","21","13.744800","100.512700","1"
"373","2025-03-31 21:16:37","31","67","16","17","13.744800","100.512700","1"
"374","2025-03-31 21:26:42","31","67","15","15","13.744800","100.512700","1"
"375","2025-03-31 21:36:46","31","67","10","12","13.744800","100.512700","1"
"376","2025-03-31 21:46:51","31","67","13","14","13.744800","100.512700","1"
"377","2025-03-31 21:56:56","31","67","12","12","13.744800","100.512700","1"
"378","2025-03-31 22:07:01","31","67","10","10","13.744800","100.512700","1"
"379","2025-03-31 22:17:06","31","66","11","13","13.744800","100.512700","1"
"380","2025-03-31 22:27:11","31","66","9","11","13.744800","100.512700","1"
"381","2025-03-31 22:37:16","31","67","11","11","13.744800","100.512700","1"
"382","2025-03-31 22:47:21","31","66","5","8","13.744800","100.512700","1"
"383","2025-03-31 22:57:26","31","66","8","8","13.744800","100.512700","1"
"384","2025-03-31 23:07:30","31","66","10","13","13.744800","100.512700","1"
"385","2025-03-31 23:17:36","31","66","7","7","13.744800","100.512700","1"
"386","2025-03-31 23:27:40","31","66","8","8","13.744800","100.512700","1"
"387","2025-03-31 23:37:45","31","66","7","8","13.744800","100.512700","1"
"388","2025-03-31 23:47:50","31","66","10","10","13.744800","100.512700","1"
